Time, P, Q, R, Pdot, Qdot, Rdot, QBar, Vtotal, UBody, VBody, WBody, UAero, VAero, WAero, Vn, Ve, Vd, Drag, Side, Lift, L/D, Xforce, Yforce, Zforce, Altitude, Phi, Tht, Psi, Alpha, Beta, Latitude (Deg), Longitude (Deg), Distance AGL, Runway Radius
46.9916, 3.18311e-26 , 6.42747e-33 , 1.55358e-33, 7.86791e-26 , 4.89186e-32 , -5.83172e-32, 0.0629884, 23976.6548289, 23944.6156912 , 80.6641842923 , 1236.46652665, 23944.6156912 , 80.6641842923 , 1236.46652665, -754.271209464 , 23964.7877311 , 0.116995192928, -6.29884113278e-06 , 0 , 0, 0, -6.29042720271e-06 , -2.11873160936e-08 , -3.2477118251e-07, 918722.399913, -8.67902121845e-05 , 0.0515876061326 , 1.59889689401, 2.95604847856, 0.192759419882, 28.5534752733, -77.1345095887, 918722.399913, 20925650
47.9916, 1.59606e-26 , -1.8123e-33 , 1.03313e-32, 0 , -2.24949e-32 , 4.12919e-32, 0.0629884, 23976.6566327, 23943.2399463 , 82.3771099828 , 1262.75024002, 23943.2399463 , 82.3771099828 , 1262.75024002, -770.291428757 , 23964.2799528 , 0.11947190143, -6.29884208039e-06 , 0 , 0, 0, -6.29006632104e-06 , -2.16373161808e-08 , -3.31676132904e-07, 918722.391323, -9.05291902914e-05 , 0.0526852118204 , 1.59949365444, 3.01894366117, 0.196852719236, 28.5514755484, -77.0629497211, 918722.391323, 20925650
48.9916, 1.05861e-26 , 4.90181e-33 , -4.12406e-33, -1.02105e-25 , -1.49452e-32 , -1.31734e-32, 0.0629884, 23976.6584719, 23941.8352631 , 84.0898251413 , 1289.03243262, 23941.8352631 , 84.0898251413 , 1289.03243262, -786.30968855 , 23963.7615535 , 0.121948013812, -6.29884304658e-06 , 0 , 0, 0, -6.28969784631e-06 , -2.20872610695e-08 , -3.38580685386e-07, 918722.380258, -9.43472343421e-05 , 0.0537828173214 , 1.60009034364, 3.08183887799, 0.200945515582, 28.5494338066, -76.9913927591, 918722.380258, 20925650
49.9916, 1.7929e-26 , 2.12045e-33 , 3.8923e-33, 1.73029e-25 , 1.49452e-32 , 4.12149e-32, 0.0629884, 23976.6603465, 23940.4016435 , 85.8023253861 , 1315.3130728, 23940.4016435 , 85.8023253861 , 1315.3130728, -802.325948327 , 23963.232538 , 0.124423526733, -6.29884403135e-06 , 0 , 0, 0, -6.28932177895e-06 , -2.25371496107e-08 , -3.45484831673e-07, 918722.366716, -9.82443622596e-05 , 0.0548804226317 , 1.60068696013, 3.14473412976, 0.205037798452, 28.5473500531, -76.9198387627, 918722.366716, 20925650
50.9916, 2.65185e-26 , 9.86333e-33 , -6.90381e-33, 1.88701e-25 , -3.37423e-32 , 1.36664e-31, 0.0629885, 23976.6622564, 23938.9390891 , 87.5146063358 , 1341.5921289, 23938.9390891 , 87.5146063358 , 1341.5921289, -818.340167588 , 23962.6929109 , 0.126898436855, -6.29884503469e-06 , 0 , 0, 0, -6.28893811943e-06 , -2.29869806552e-08 , -3.52388563481e-07, 918722.350699, -0.000102220592341 , 0.0559780277474 , 1.60128350245, 3.20762941721, 0.209129557378, 28.5452242931, -76.8482877918, 918722.350699, 20925650
51.9916, 2.07522e-26 , 1.44278e-32 , -1.75561e-32, -8.64339e-26 , -2.98904e-32 , 2.0646e-32, 0.0629885, 23976.6642016, 23937.4476016 , 89.2266636096 , 1367.86956928, 23937.4476016 , 89.2266636096 , 1367.86956928, -834.352305858 , 23962.1426769 , 0.129372740841, -6.2988460566e-06 , 0 , 0, 0, -6.28854686821e-06 , -2.34367530542e-08 , -3.59291872527e-07, 918722.332208, -0.000106275943257 , 0.0570756326645 , 1.6018799691, 3.27052474106, 0.213220781894, 28.543056532, -76.7767399066, 918722.332208, 20925650
52.9916, 9.41079e-27 , 1.23102e-32 , -1.81512e-32, -7.86791e-26 , -1.47526e-32 , -4.00593e-33, 0.0629885, 23976.6661822, 23935.927183 , 90.9384928272 , 1394.14536231, 23935.927183 , 90.9384928272 , 1394.14536231, -850.362322678 , 23961.5818409 , 0.131846435355, -6.29884709707e-06 , 0 , 0, 0, -6.28814802574e-06 , -2.3886465659e-08 , -3.66194750528e-07, 918722.311242, -0.000110410434054 , 0.0581732373791 , 1.60247635863, 3.33342010203, 0.217311461535, 28.5408467755, -76.7051951669, 918722.311242, 20925650
53.9916, 1.78576e-26 , 1.77445e-32 , -2.47803e-32, 0 , 1.12474e-32 , -2.05689e-32, 0.0629885, 23976.6681981, 23934.3778351 , 92.6500896085 , 1420.41947633, 23934.3778351 , 92.6500896085 , 1420.41947633, -866.370177614 , 23961.0104079 , 0.134319517064, -6.2988481561e-06 , 0 , 0, 0, -6.28774159252e-06 , -2.43361173207e-08 , -3.73097189203e-07, 918722.287803, -0.000114624084152 , 0.0592708418872 , 1.60307266954, 3.39631550087, 0.221401585837, 28.538595029, -76.6336536327, 918722.287803, 20925650
54.9916, -1.09052e-26 , 2.24255e-32 , -4.46873e-32, 8.65955e-26 , 5.23083e-32 , -6.18609e-32, 0.0629885, 23976.6702493, 23932.7995597 , 94.361449574 , 1446.69187972, 23932.7995597 , 94.361449574 , 1446.69187972, -882.37583025 , 23960.4283829 , 0.136791982628, -6.29884923368e-06 , 0 , 0, 0, -6.28732756903e-06 , -2.47857068908e-08 , -3.79999180269e-07, 918722.261892, -0.000118916913345 , 0.060368446185 , 1.60366890037, 3.45921093829, 0.225491144337, 28.5363012983, -76.5621153638, 918722.261892, 20925650
55.9916, -1.49698e-26 , 2.02024e-32 , -4.22132e-32, 2.6738e-25 , 2.57689e-32 , 5.76238e-32, 0.0629885, 23976.6723358, 23931.1923588 , 96.0725683446 , 1472.96254083, 23931.1923588 , 96.0725683446 , 1472.96254083, -898.379240193 , 23959.8357711 , 0.139263828718, -6.2988503298e-06 , 0 , 0, 0, -6.28690595576e-06 , -2.52352332209e-08 , -3.86900715446e-07, 918722.233508, -0.000123288941805 , 0.0614660502686 , 1.60426504965, 3.52210641501, 0.229580126573, 28.5339655892, -76.4905804201, 918722.233508, 20925650
56.9916, 7.45459e-27 , 2.18214e-32 , -3.6402e-32, 1.73191e-25 , -8.05039e-33 , 8.25839e-32, 0.0629885, 23976.6744576, 23929.5562343 , 97.7834415418 , 1499.23142803, 23929.5562343 , 97.7834415418 , 1499.23142803, -914.380367072 , 23959.2325778 , 0.141735052, -6.29885144447e-06 , 0 , 0, 0, -6.28647675323e-06 , -2.56846951627e-08 , -3.93801786453e-07, 918722.202653, -0.000127740190077 , 0.0625636541339 , 1.60486111589, 3.58500193177, 0.233668522083, 28.5315879078, -76.4190488615, 918722.202653, 20925650
57.9916, 3.97838e-27 , 2.92128e-32 , -5.13209e-32, 2.6738e-25 , 7.06046e-32 , -2.50371e-32, 0.0629885, 23976.6766147, 23927.8911882 , 99.4940647873 , 1525.49850968, 23927.8911882 , 99.4940647873 , 1525.49850968, -930.379170539 , 23958.6188081 , 0.144205649143, -6.29885257767e-06 , 0 , 0, 0, -6.28603996194e-06 , -2.61340915678e-08 , -4.0070238501e-07, 918722.169327, -0.000132270679083 , 0.0636612577771 , 1.60545709763, 3.64789748929, 0.237756320409, 28.5291682599, -76.3475207476, 918722.169327, 20925650
58.9916, 2.79591e-26 , 2.49764e-32 , -3.41962e-32, -8.65955e-26 , -4.09068e-32 , 4.12919e-32, 0.0629885, 23976.678807, 23926.1972225 , 101.204433704 , 1551.76375416, 23926.1972225 , 101.204433704 , 1551.76375416, -946.375610267 , 23957.9944677 , 0.146675616818, -6.2988537294e-06 , 0 , 0, 0, -6.28559558243e-06 , -2.65834212883e-08 , -4.07602502837e-07, 918722.133531, -0.000136880430121 , 0.0647588611942 , 1.60605299339, 3.71079308829, 0.241843511092, 28.5267066518, -76.2759961384, 918722.133531, 20925650
59.9916, 4.99755e-26 , 2.64401e-32 , -2.83022e-32, 9.43503e-26 , 2.24949e-32 , -4.54519e-33, 0.0629885, 23976.6810346, 23924.4743392 , 102.914543913 , 1578.02712984, 23924.4743392 , 102.914543913 , 1578.02712984, -962.369645953 , 23957.3595619 , 0.149144951692, -6.29885489966e-06 , 0 , 0, 0, -6.28514361521e-06 , -2.70326831761e-08 , -4.14502131657e-07, 918722.095265, -0.000141569464865 , 0.0658564643813 , 1.60664880171, 3.77368872949, 0.245930083673, 28.5242030898, -76.2044750934, 918722.095265, 20925650
60.9916, 5.20811e-26 , 2.37278e-32 , -2.25135e-32, 7.75482e-27 , -1.82963e-32 , 3.65927e-32, 0.0629886, 23976.6832974, 23922.7225406 , 104.62439104 , 1604.28860508, 23922.7225406 , 104.62439104 , 1604.28860508, -978.361237319 , 23956.7140965 , 0.151613650439, -6.29885608843e-06 , 0 , 0, 0, -6.28468406085e-06 , -2.74818760834e-08 , -4.21401263189e-07, 918722.05453, -0.000146337805367 , 0.0669540673344 , 1.6072445211, 3.83658441363, 0.250016027698, 28.5216575801, -76.1329576723, 918722.05453, 20925650
61.9916, 6.21058e-26 , 2.38093e-32 , -1.87855e-32, 9.43503e-26 , 2.24949e-32 , -4.77631e-33, 0.0629886, 23976.6855955, 23920.9418286 , 106.333970707 , 1630.54814828, 23920.9418286 , 106.333970707 , 1630.54814828, -994.35034411 , 23956.058077 , 0.154081709725, -6.29885729572e-06 , 0 , 0, 0, -6.28421691988e-06 , -2.79309988625e-08 , -4.28299889157e-07, 918722.011327, -0.000151185474055 , 0.0680516700497 , 1.60784015011, 3.89948014142, 0.25410133271, 28.5190701292, -76.0614439349, 918722.011327, 20925650
62.9916, 6.84578e-26 , 1.66253e-32 , -3.15917e-33, 1.73029e-25 , 7.01809e-32 , -6.19379e-32, 0.0629886, 23976.6879288, 23919.1322055 , 108.04327854 , 1656.80572779, 23919.1322055 , 108.04327854 , 1656.80572779, -1010.3369261 , 23955.3915094 , 0.156549126226, -6.29885852151e-06 , 0 , 0, 0, -6.28374219287e-06 , -2.83800503659e-08 , -4.35198001284e-07, 918721.965656, -0.000156112493735 , 0.0691492725231 , 1.60843568725, 3.96237591359, 0.258185988255, 28.5164407437, -75.9899339407, 918721.965656, 20925650
63.9916, 4.08636e-26 , 1.50489e-32 , -1.09117e-32, 1.02105e-25 , 1.55615e-32 , 1.07852e-32, 0.0629886, 23976.6902973, 23917.2936735 , 109.752310162 , 1683.06131202, 23917.2936735 , 109.752310162 , 1683.06131202, -1026.32094307 , 23954.7143994 , 0.159015896615, -6.2988597658e-06 , 0 , 0, 0, -6.28325988039e-06 , -2.8829029446e-08 , -4.42095591292e-07, 918721.917517, -0.00016111888759 , 0.0702468747507 , 1.60903113106, 4.02527173085, 0.262269983882, 28.5137694304, -75.9184277492, 918721.917517, 20925650
64.9916, 4.3944e-26 , 2.69807e-32 , -3.1609e-32, 0 , 1.12474e-32 , -2.0646e-32, 0.0629886, 23976.692701, 23915.4262347 , 111.461061199 , 1709.31486933, 23915.4262347 , 111.461061199 , 1709.31486933, -1042.30235485 , 23954.026753 , 0.161482017565, -6.29886102859e-06 , 0 , 0, 0, -6.28276998301e-06 , -2.92779349557e-08 , -4.48992650907e-07, 918721.866913, -0.000166204679181 , 0.0713444767285 , 1.60962648007, 4.08816759394, 0.266353309138, 28.5110561959, -75.8469254201, 918721.866913, 20925650
65.9916, 2.74892e-26 , 2.63355e-32 , -3.67288e-32, -2.75296e-25 , -4.05601e-32 , -3.1046e-32, 0.0629886, 23976.6951399, 23913.5298915 , 113.169527278 , 1735.56636812, 23913.5298915 , 113.169527278 , 1735.56636812, -1058.28112128 , 23953.3285764 , 0.163947485758, -6.29886230986e-06 , 0 , 0, 0, -6.28227250133e-06 , -2.97267657476e-08 , -4.55889171851e-07, 918721.813843, -0.000171369892449 , 0.0724420784527 , 1.61022173281, 4.15106350356, 0.270435953574, 28.5083010471, -75.7754270127, 918721.813843, 20925650
66.9916, 3.52265e-26 , 2.89092e-32 , -3.84993e-32, -1.80946e-25 , -5.1769e-32 , 2.58075e-32, 0.0629886, 23976.6976139, 23911.6046461 , 114.877704025 , 1761.81577677, 23911.6046461 , 114.877704025 , 1761.81577677, -1074.25720224 , 23952.6198757 , 0.166412297865, -6.29886360961e-06 , 0 , 0, 0, -6.28176743594e-06 , -3.01755206749e-08 , -4.62785145852e-07, 918721.758307, -0.000176614551712 , 0.0735396799193 , 1.61081688782, 4.21395946044, 0.27451790674, 28.5055039911, -75.7039325866, 918721.758307, 20925650
67.9916, 5.31218e-26 , 2.80483e-32 , -3.00933e-32, 1.88701e-25 , 0 , 7.18757e-32, 0.0629886, 23976.7001232, 23909.6505009 , 116.585587066 , 1788.06306367, 23909.6505009 , 116.585587066 , 1788.06306367, -1090.23055761 , 23951.9006571 , 0.168876450563, -6.29886492784e-06 , 0 , 0, 0, -6.28125478745e-06 , -3.06241985907e-08 , -4.69680564634e-07, 918721.700307, -0.000181938681668 , 0.0746372811242 , 1.61141194362, 4.27685546531, 0.27859915819, 28.502665035, -75.6324422011, 918721.700307, 20925650
68.9916, 6.8132e-26 , 2.70538e-32 , -2.25648e-32, 1.56712e-26 , -5.83557e-32 , 1.13014e-31, 0.0629887, 23976.7026675, 23907.6674583 , 118.293172029 , 1814.30819722, 23907.6674583 , 118.293172029 , 1814.30819722, -1106.20114733 , 23951.170927 , 0.17133994053, -6.29886626454e-06 , 0 , 0, 0, -6.28073455647e-06 , -3.10727983481e-08 , -4.76575419924e-07, 918721.639844, -0.000187342307395 , 0.0757348820637 , 1.61200689875, 4.33975151887, 0.282679697476, 28.4997841858, -75.5609559157, 918721.639844, 20925650
69.9916, 5.8044e-26 , 2.59965e-32 , -2.44529e-32, 8.64339e-26 , 2.91201e-32 , -2.0646e-32, 0.0629887, 23976.705247, 23905.6555207 , 120.000454543 , 1840.55114582, 23905.6555207 , 120.000454543 , 1840.55114582, -1122.16893134 , 23950.4306918 , 0.173802764447, -6.29886761969e-06 , 0 , 0, 0, -6.28020674363e-06 , -3.15213188006e-08 , -4.8346970345e-07, 918721.576917, -0.00019282545435 , 0.0768324827336 , 1.61260175174, 4.40264762185, 0.286759514154, 28.4968614511, -75.4894737896, 918721.576917, 20925650
70.9916, 3.68084e-26 , 2.72208e-32 , -3.47239e-32, 7.86791e-26 , 5.81631e-32 , -7.69602e-32, 0.0629887, 23976.7078616, 23903.6146904 , 121.707430237 , 1866.79187785, 23903.6146904 , 121.707430237 , 1866.79187785, -1138.13386962 , 23949.6799581 , 0.17626491899, -6.2988689933e-06 , 0 , 0, 0, -6.27967134956e-06 , -3.19697588018e-08 , -4.90363406939e-07, 918721.511528, -0.000198388148369 , 0.07793008313 , 1.61319650112, 4.46554377497, 0.290838597781, 28.493896838, -75.4179958821, 918721.511528, 20925650
71.9916, 2.42957e-26 , 2.06954e-32 , -2.7483e-32, 1.73029e-25 , 5.8086e-32 , -4.12149e-32, 0.0629887, 23976.7105114, 23901.5449701 , 123.414094739 , 1893.03036172, 23901.5449701 , 123.414094739 , 1893.03036172, -1154.09592219 , 23948.9187324 , 0.178726400844, -6.29887038536e-06 , 0 , 0, 0, -6.2791283749e-06 , -3.24181172055e-08 , -4.9725652212e-07, 918721.443677, -0.000204030415672 , 0.079027683249 , 1.61379114544, 4.52843997894, 0.294916937914, 28.4908903543, -75.3465222525, 918721.443677, 20925650
72.9916, -2.38299e-27 , 2.5706e-32 , -4.67128e-32, -9.43503e-26 , -3.37423e-32 , 2.64238e-32, 0.0629887, 23976.7131962, 23899.4463621 , 125.120443679 , 1919.26656584, 23899.4463621 , 125.120443679 , 1919.26656584, -1170.05504906 , 23948.1470215 , 0.181187206685, -6.29887179586e-06 , 0 , 0, 0, -6.2785778203e-06 , -3.28663928654e-08 , -5.04149040721e-07, 918721.373365, -0.000209752282857 , 0.0801252830867 , 1.61438568322, 4.59133623448, 0.298994524113, 28.4878420075, -75.27505296, 918721.373365, 20925650
73.9916, -1.1752e-26 , 2.25594e-32 , -4.44549e-32, -2.75296e-25 , -4.01749e-32 , -2.94282e-32, 0.0629887, 23976.7159161, 23897.3188691 , 126.826472688 , 1945.50045862, 23897.3188691 , 126.826472688 , 1945.50045862, -1186.01121031 , 23947.3648321 , 0.183647333204, -6.29887322479e-06 , 0 , 0, 0, -6.27801968643e-06 , -3.33145846356e-08 , -5.11040954474e-07, 918721.300592, -0.000215553776905 , 0.0812228826389 , 1.61498011301, 4.6542325423, 0.303071345938, 28.4847518053, -75.2035880638, 918721.300592, 20925650
74.9916, -2.59813e-26 , 2.04874e-32 , -4.59739e-32, 1.80946e-25 , -1.61008e-32 , 9.71439e-32, 0.0629887, 23976.7186711, 23895.1624937 , 128.532177398 , 1971.73200845, 23895.1624937 , 128.532177398 , 1971.73200845, -1201.96436603 , 23946.5721713 , 0.186106777079, -6.29887467214e-06 , 0 , 0, 0, -6.27745397396e-06 , -3.37626913703e-08 , -5.17932255107e-07, 918721.22536, -0.000221434925177 , 0.0823204819018 , 1.61557443333, 4.71712890313, 0.307147392952, 28.4816197555, -75.1321276228, 918721.22536, 20925650
75.9916, -4.69611e-26 , 1.92657e-32 , -5.15539e-32, -2.75296e-25 , -6.25542e-32 , 1.22489e-32, 0.0629888, 23976.7214611, 23892.9772384 , 130.23755344 , 1997.96118376, 23892.9772384 , 130.23755344 , 1997.96118376, -1217.91447633 , 23945.7690458 , 0.188565534994, -6.29887613792e-06 , 0 , 0, 0, -6.27688068356e-06 , -3.42107119238e-08 , -5.24822934354e-07, 918721.147668, -0.000227395755419 , 0.0834180808714 , 1.61616864273, 4.78002531768, 0.311222654719, 28.4784458661, -75.0606716963, 918721.147668, 20925650
76.9916, -8.4584e-26 , 1.74589e-32 , -6.22274e-32, 1.55096e-26 , 9.9378e-33 , -1.2403e-32, 0.0629888, 23976.7242862, 23890.7631058 , 131.942596446 , 2024.18795295, 23890.7631058 , 131.942596446 , 2024.18795295, -1233.86150137 , 23944.9554629 , 0.191023603638, -6.29887762211e-06 , 0 , 0, 0, -6.27629981592e-06 , -3.46586451507e-08 , -5.31712983946e-07, 918721.067519, -0.000233436295757 , 0.0845156795438 , 1.61676273975, 4.84292178666, 0.315297120803, 28.4752301452, -74.9892203432, 918721.067519, 20925650
77.9916, -8.51764e-26 , 2.30184e-32 , -7.26525e-32, -2.6738e-25 , -4.61453e-32 , -1.42519e-32, 0.0629888, 23976.7271463, 23888.5200988 , 133.64730205 , 2050.41228445, 23888.5200988 , 133.64730205 , 2050.41228445, -1249.80540134 , 23944.1314296 , 0.193480979696, -6.2988791247e-06 , 0 , 0, 0, -6.27571137174e-06 , -3.51064899057e-08 , -5.38602395614e-07, 918720.984911, -0.000239556574701 , 0.0856132779148 , 1.61735672292, 4.90581831078, 0.319370780772, 28.4719726009, -74.9177736225, 918720.984911, 20925650
78.9916, -6.17719e-26 , 2.31327e-32 , -6.42278e-32, 3.6173e-25 , 3.48208e-32 , 6.96416e-32, 0.0629888, 23976.7300414, 23886.24822 , 135.351665885 , 2076.63414668, 23886.24822 , 135.351665885 , 2076.63414668, -1265.74613643 , 23943.2969533 , 0.19593765985, -6.29888064568e-06 , 0 , 0, 0, -6.27511535172e-06 , -3.55542450435e-08 , -5.45491161094e-07, 918720.899847, -0.000245756621144 , 0.0867108759807 , 1.61795059079, 4.96871489077, 0.323443624192, 28.4686732413, -74.8463315932, 918720.899847, 20925650
79.9916, -5.59303e-26 , 3.10383e-32 , -7.65807e-32, -2.75134e-25 , -5.10757e-32 , -7.54965e-33, 0.0629888, 23976.7329715, 23883.9474721 , 137.055683586 , 2102.85350805, 23883.9474721 , 137.055683586 , 2102.85350805, -1281.6836669 , 23942.4520413 , 0.198393640798, -6.29888218506e-06 , 0 , 0, 0, -6.27451175658e-06 , -3.60019094193e-08 , -5.5237927212e-07, 918720.812326, -0.000252036464363 , 0.0878084737373 , 1.61854434189, 5.03161152732, 0.327515640636, 28.465332075, -74.774894314, 918720.812326, 20925650
80.9916, -3.73995e-26 , 2.85237e-32 , -6.51689e-32, 1.02105e-25 , -1.72949e-32 , 6.91794e-32, 0.0629888, 23976.7359366, 23881.617858 , 138.759350787 , 2129.07033701, 23881.617858 , 138.759350787 , 2129.07033701, -1297.61795301 , 23941.5967009 , 0.200848919224, -6.29888374281e-06 , 0 , 0, 0, -6.27390058705e-06 , -3.64494818881e-08 , -5.59266720425e-07, 918720.72235, -0.00025839613402 , 0.0889060711807 , 1.61913797477, 5.09450822116, 0.331586819673, 28.4619491103, -74.7034618439, 918720.72235, 20925650
81.9916, -2.33021e-26 , 3.32075e-32 , -6.86003e-32, 1.88701e-25 , 3.37423e-32 , 7.01038e-33, 0.0629889, 23976.7389367, 23879.2593805 , 140.462663124 , 2155.28460197, 23879.2593805 , 140.462663124 , 2155.28460197, -1313.54895508 , 23940.7309398 , 0.203303491817, -6.29888531894e-06 , 0 , 0, 0, -6.27328184385e-06 , -3.68969613054e-08 , -5.66153497747e-07, 918720.629918, -0.000264835660161 , 0.0900036683069 , 1.61973148796, 5.15740497299, 0.335657150876, 28.4585243558, -74.6320342416, 918720.629918, 20925650
82.9916, -3.48442e-26 , 3.4659e-32 , -7.54791e-32, -8.64339e-26 , -5.93186e-33 , -2.05689e-32, 0.0629889, 23976.7419717, 23876.8720425 , 142.165616235 , 2181.49627136, 23876.8720425 , 142.165616235 , 2181.49627136, -1329.47663344 , 23939.8547656 , 0.205757355269, -6.29888691343e-06 , 0 , 0, 0, -6.27265552774e-06 , -3.73443465267e-08 , -5.73039595821e-07, 918720.535033, -0.000271355073217 , 0.0911012651119 , 1.62032488001, 5.22030178353, 0.33972662382, 28.4550578201, -74.5606115659, 918720.535033, 20925650
83.9916, -1.07908e-26 , 3.80259e-32 , -7.29157e-32, 1.80946e-25 , 1.71023e-32 , 3.42045e-32, 0.0629889, 23976.7450417, 23874.4558468 , 143.868205754 , 2207.70531364, 23874.4558468 , 143.868205754 , 2207.70531364, -1345.40094846 , 23938.9681859 , 0.208210506278, -6.29888852629e-06 , 0 , 0, 0, -6.27202163945e-06 , -3.77916364077e-08 , -5.79925006385e-07, 918720.437694, -0.000277954404005 , 0.0921988615917 , 1.62091814946, 5.28319865348, 0.343795228082, 28.4515495121, -74.4891938754, 918720.437694, 20925650
84.9916, -1.30809e-26 , 4.53816e-32 , -8.72343e-32, 0 , 0 , 0, 0.0629889, 23976.7481465, 23872.0107964 , 145.570427322 , 2233.91169723, 23872.0107964 , 145.570427322 , 2233.91169723, -1361.32186053 , 23938.0712085 , 0.210662941528, -6.29889015749e-06 , 0 , 0, 0, -6.27138017976e-06 , -3.82388298043e-08 , -5.86809721177e-07, 918720.337902, -0.000284633683726 , 0.0932964577423 , 1.62151129486, 5.34609558356, 0.347862953239, 28.4479994406, -74.4177812289, 918720.337902, 20925650
85.9916, -1.87812e-26 , 3.69801e-32 , -7.38883e-32, 2.67541e-25 , 4.52594e-32 , 1.34045e-32, 0.0629889, 23976.7512863, 23869.5368942 , 147.272276575 , 2260.11539057, 23869.5368942 , 147.272276575 , 2260.11539057, -1377.23933011 , 23937.1638413 , 0.213114657719, -6.29889180703e-06 , 0 , 0, 0, -6.27073114943e-06 , -3.86859255726e-08 , -5.93693731936e-07, 918720.235659, -0.000291392943972 , 0.0943940535597 , 1.62210431475, 5.40899257447, 0.351929788871, 28.4444076146, -74.3463736847, 918720.235659, 20925650
86.9916, -3.3269e-26 , 2.87737e-32 , -6.4041e-32, 3.6173e-25 , 1.1363e-32 , 1.09008e-31, 0.0629889, 23976.754461, 23867.0341433 , 148.973749154 , 2286.31636212, 23867.0341433 , 148.973749154 , 2286.31636212, -1393.15331764 , 23936.2460924 , 0.215565651543, -6.2988934749e-06 , 0 , 0, 0, -6.27007454924e-06 , -3.91329225689e-08 , -6.00577030402e-07, 918720.130964, -0.000298232216717 , 0.09549164904 , 1.62269720767, 5.47188962692, 0.355995724558, 28.4407740431, -74.2749713016, 918720.130964, 20925650
87.9916, -5.80978e-26 , 3.6975e-32 , -8.79732e-32, 9.43503e-26 , 4.49897e-32 , -4.87645e-32, 0.062989, 23976.7576705, 23864.5025467 , 150.674840697 , 2312.51458032, 23864.5025467 , 150.674840697 , 2312.51458032, -1409.06378365 , 23935.3179696 , 0.218015919698, -6.2988951611e-06 , 0 , 0, 0, -6.26941037998e-06 , -3.95798196495e-08 , -6.07459608315e-07, 918720.023818, -0.000305151534326 , 0.0965892441791 , 1.62328997218, 5.53478674162, 0.360060749884, 28.4370987355, -74.203574138, 918720.023818, 20925650
